CustomerKey,GeographyKey,City,Country,Title,full name,BirthDate,Gender,EmailAddress,DateFirstPurchase
27791,134,München,Germany,NULL,ShawnaDeng,1980-03-05,Female,shawna1@adventure-works.com,2021-03-02
27792,133,Kassel,Germany,NULL,JacquelynAlonso,1969-02-17,Female,jacquelyn8@adventure-works.com,2021-03-10
27793,215,Colombes,France,NULL,MitchellShan,1939-03-07,Male,mitchell9@adventure-works.com,2022-01-05
27794,266,Reading,United Kingdom,NULL,DawnKumar,1938-10-09,Female,dawn31@adventure-works.com,2021-03-03
27795,192,Paris,France,NULL,HollyVance,1972-03-01,Female,holly5@adventure-works.com,2021-07-03
27796,200,Paris,France,NULL,JarrodPatel,1971-12-05,Male,jarrod3@adventure-works.com,2021-08-03
27797,130,Duesseldorf,Germany,NULL,MelvinDeng,1971-12-30,Male,melvin1@adventure-works.com,2021-05-30
27798,171,Neunkirchen,Germany,NULL,BrandonBryant,1971-11-08,Male,brandon15@adventure-works.com,2021-07-13
27799,273,Watford,United Kingdom,NULL,BryceWatson,1983-03-23,Male,bryce1@adventure-works.com,2021-01-18
27800,277,York,United Kingdom,NULL,ReginaSuri,1972-04-15,Female,regina0@adventure-works.com,2021-02-02
27801,131,Frankfurt,Germany,NULL,KaitlynCooper,1974-10-30,Female,kaitlyn56@adventure-works.com,2021-02-28
27802,236,Cheltenham,United Kingdom,NULL,RobynRomero,1969-04-02,Female,robyn7@adventure-works.com,2021-09-17
27803,222,Pantin,France,NULL,TheresaSuarez,1968-08-18,Female,theresa15@adventure-works.com,2021-05-13
27804,239,Gloucestershire,United Kingdom,NULL,ShaunXu,1978-10-05,Male,shaun6@adventure-works.com,2021-09-25
27805,185,Croix,France,NULL,BarbaraYe,1968-03-13,Female,barbara19@adventure-works.com,2021-11-11
27806,258,Maidenhead,United Kingdom,NULL,KristaSanz,1973-02-17,Female,krista19@adventure-works.com,2021-02-19
27807,214,Boulogne-Billancourt,France,NULL,ShaunKumar,1940-06-03,Male,shaun8@adventure-works.com,2021-02-17
27808,207,Chatou,France,NULL,ChristopherClark,1976-11-03,Male,christopher19@adventure-works.com,2021-11-13
27809,162,Werne,Germany,NULL,AriannaSanchez,1976-10-28,Female,arianna40@adventure-works.com,2021-07-18
27810,238,Gateshead,United Kingdom,NULL,MeghanMunoz,1969-11-21,Female,meghan7@adventure-works.com,2021-12-14
27811,133,Kassel,Germany,NULL,DarrenVazquez,1969-02-07,Male,darren37@adventure-works.com,2021-07-20
27812,202,Paris,France,NULL,AlisonLal,1982-10-29,Female,alison8@adventure-works.com,2021-08-18
27813,118,Frankfurt,Germany,NULL,RoyVance,1982-08-02,Male,roy4@adventure-works.com,2021-08-18
27814,170,Münster,Germany,NULL,KatrinaShan,1985-04-23,Female,katrina9@adventure-works.com,2021-03-16
27815,265,Peterborough,United Kingdom,NULL,JamieChow,1985-06-24,Female,jamie4@adventure-works.com,2021-02-15
27816,185,Croix,France,NULL,ErickKapoor,1984-06-21,Male,erick1@adventure-works.com,2021-05-24
27817,268,Liverpool,United Kingdom,NULL,SandraHu,1974-04-23,Female,sandra28@adventure-works.com,2021-12-17
27818,272,Warrington,United Kingdom,NULL,CandiceHu,1974-03-04,Female,candice4@adventure-works.com,2021-12-27
27819,273,Watford,United Kingdom,NULL,MicheleMartin,1968-09-02,Female,michele35@adventure-works.com,2021-01-14
27820,276,Woolston,United Kingdom,NULL,JoelPatel,1969-01-06,Male,joel2@adventure-works.com,2020-12-29
27821,279,York,United Kingdom,NULL,LeonardDeng,1969-03-15,Male,leonard2@adventure-works.com,2021-02-12
27822,277,York,United Kingdom,NULL,JerryLal,1973-03-14,Male,jerry9@adventure-works.com,2021-07-24
27823,147,Hamburg,Germany,NULL,JoanGao,1984-12-09,Female,joan18@adventure-works.com,2021-07-05
27824,183,Orleans,France,NULL,MicheleMoreno,1983-10-31,Female,michele41@adventure-works.com,2021-11-01
27825,155,Bottrop,Germany,NULL,ChristyZimmerman,1984-05-02,Female,christy0@adventure-works.com,2021-04-25
27826,159,München,Germany,NULL,NicolasXu,1984-04-09,Male,nicolas3@adventure-works.com,2021-04-21
27827,232,Birmingham,United Kingdom,NULL,MeaganMalhotra,1984-05-26,Female,meagan5@adventure-works.com,2021-11-07
27828,246,London,United Kingdom,NULL,ErnestGao,1983-12-24,Male,ernest15@adventure-works.com,2021-03-23
27829,199,Paris,France,NULL,JorgeWang,1983-03-27,Male,jorge2@adventure-works.com,2021-12-03
27830,160,Paderborn,Germany,NULL,CalebHall,1982-06-12,Male,caleb50@adventure-works.com,2021-11-08
27831,142,Bonn,Germany,NULL,ClintonVazquez,1982-05-09,Male,clinton11@adventure-works.com,2022-01-23
27832,117,Erlangen,Germany,NULL,MargaretPowell,1981-10-06,Female,margaret3@adventure-works.com,2021-08-11
27833,246,London,United Kingdom,NULL,DawnLu,1979-08-05,Female,dawn13@adventure-works.com,2021-11-18
27834,183,Orleans,France,NULL,DianaSuarez,1979-12-02,Female,diana18@adventure-works.com,2021-07-09
27835,179,Saint Ouen,France,NULL,DarrenRuiz,1980-02-21,Male,darren23@adventure-works.com,2021-02-23
27836,216,Courbevoie,France,NULL,PedroNavarro,1980-06-17,Male,pedro30@adventure-works.com,2021-03-17
27837,244,London,United Kingdom,NULL,KelseyJai,1980-04-02,Female,kelsey11@adventure-works.com,2021-02-15
27838,176,Stuttgart,Germany,NULL,JanelleSai,1980-03-18,Female,janelle5@adventure-works.com,2021-11-24
27839,269,Stoke-on-Trent,United Kingdom,NULL,SusanLi,1980-10-23,Female,susan12@adventure-works.com,2021-03-13
27840,207,Chatou,France,NULL,JohnJohnson,1984-03-12,Male,john38@adventure-works.com,2021-05-30
27841,251,London,United Kingdom,NULL,GeraldVance,1967-08-09,Male,gerald33@adventure-works.com,2021-03-19
27842,252,London,United Kingdom,NULL,EvelynArun,1972-05-01,Female,evelyn7@adventure-works.com,2021-06-28
27843,119,Grevenbroich,Germany,NULL,GeraldNavarro,1941-02-11,Male,gerald18@adventure-works.com,2021-07-09
27844,194,Paris,France,NULL,ArturoLi,1942-04-25,Male,arturo3@adventure-works.com,2021-06-18
27845,221,Drancy,France,NULL,AngelWright,1973-02-28,Male,angel42@adventure-works.com,2021-11-02
27846,201,Paris,France,NULL,AlbertRubio,1968-03-13,Male,albert21@adventure-works.com,2021-12-03
27847,271,Warrington,United Kingdom,NULL,KristinaRana,1963-04-25,Female,kristina11@adventure-works.com,2021-06-18
27848,279,York,United Kingdom,NULL,FernandoPerez,1962-02-22,Male,fernando37@adventure-works.com,2021-10-28
27849,220,Bobigny,France,NULL,DaltonAdams,1966-05-01,Male,dalton31@adventure-works.com,2021-11-07
27850,223,Saint-Denis,France,NULL,JasonGreen,1960-07-10,Male,jason43@adventure-works.com,2021-03-27
27851,197,Paris,France,NULL,DianaMartin,1943-07-04,Female,diana0@adventure-works.com,2021-04-08
27852,251,London,United Kingdom,NULL,JamieRamos,1944-10-19,Male,jamie39@adventure-works.com,2021-09-11
27853,208,Saint Germain en Laye,France,NULL,AmyZheng,1946-03-15,Female,amy26@adventure-works.com,2021-09-22
27854,204,Paris,France,NULL,MarcRubio,1947-01-08,Male,marc25@adventure-works.com,2021-12-02
27855,121,Ingolstadt,Germany,NULL,LisaYe,1947-06-21,Female,lisa13@adventure-works.com,2021-11-02
27856,267,Runcorn,United Kingdom,NULL,BonnieTang,1946-07-14,Female,bonnie9@adventure-works.com,2021-09-26
27857,205,Lieusaint,France,NULL,BrandiMunoz,1947-08-23,Female,brandi7@adventure-works.com,2021-03-14
27858,143,Bonn,Germany,Mr.,AndersSkjønaa,1948-05-01,Female,anders0@adventure-works.com,2021-07-20
27859,135,Salzgitter,Germany,NULL,DannyCarlson,1948-06-23,Male,danny19@adventure-works.com,2021-04-12
27860,5,Lane Cove,Australia,NULL,HectorMartin,1985-12-19,Male,hector20@adventure-works.com,2021-12-21
27861,39,Sunbury,Australia,NULL,KarenHe,1985-07-20,Female,karen28@adventure-works.com,2021-12-20
27862,24,Hawthorne,Australia,NULL,JoannaAlonso,1985-02-06,Female,joanna7@adventure-works.com,2021-12-21
27863,10,Newcastle,Australia,NULL,CarolynRuiz,1986-01-22,Female,carolyn24@adventure-works.com,2021-12-18
27864,11,North Ryde,Australia,NULL,ShaunLuo,1985-11-20,Male,shaun7@adventure-works.com,2021-06-02
27865,13,Port Macquarie,Australia,NULL,DestinyButler,1983-01-25,Female,destiny62@adventure-works.com,2021-06-07
27866,38,South Melbourne,Australia,NULL,SergioRaman,1983-04-18,Male,sergio12@adventure-works.com,2021-07-06
27867,6,Lavender Bay,Australia,NULL,AlbertoBlanco,1981-11-02,Male,alberto15@adventure-works.com,2021-08-07
27868,10,Newcastle,Australia,NULL,JessieRubio,1982-03-13,Female,jessie40@adventure-works.com,2021-09-29
27869,5,Lane Cove,Australia,NULL,ShawnaShan,1981-12-07,Female,shawna11@adventure-works.com,2021-10-23
27870,40,Warrnambool,Australia,NULL,RyanDavis,1985-01-14,Male,ryan44@adventure-works.com,2021-11-12
27871,27,Townsville,Australia,NULL,FaithCook,1984-09-10,Female,faith37@adventure-works.com,2021-12-23
27872,26,Rockhampton,Australia,NULL,IvanMartinez,1984-08-01,Male,ivan14@adventure-works.com,2021-12-17
27873,19,Wollongong,Australia,NULL,DawnXu,1983-10-01,Female,dawn14@adventure-works.com,2020-12-28
27874,2,Coffs Harbour,Australia,NULL,RandyZhao,1983-12-16,Male,randy12@adventure-works.com,2021-03-11
27875,26,Rockhampton,Australia,NULL,PamelaPatel,1983-03-20,Female,pamela6@adventure-works.com,2021-03-11
27876,32,Bendigo,Australia,NULL,WillieDeng,1982-11-10,Male,willie21@adventure-works.com,2021-06-27
27877,40,Warrnambool,Australia,NULL,RebekahDominguez,1982-08-16,Female,rebekah33@adventure-works.com,2021-07-11
27878,25,Hervey Bay,Australia,NULL,DennisHe,1983-06-11,Male,dennis20@adventure-works.com,2021-08-03
27879,36,Melton,Australia,NULL,KelvinChander,1982-11-01,Male,kelvin12@adventure-works.com,2021-08-11
27880,269,Stoke-on-Trent,United Kingdom,NULL,CurtisHu,1949-02-08,Male,curtis17@adventure-works.com,2021-04-11
27881,193,Paris,France,NULL,RaulNath,1972-04-03,Male,raul16@adventure-works.com,2021-12-16
27882,117,Erlangen,Germany,NULL,FranklinHu,1972-07-23,Male,franklin18@adventure-works.com,2021-04-12
27883,119,Grevenbroich,Germany,NULL,MarcHernandez,1966-11-03,Male,marc7@adventure-works.com,2021-04-22
27884,147,Hamburg,Germany,NULL,JillAlonso,1978-01-30,Female,jill16@adventure-works.com,2021-04-15
27885,255,London,United Kingdom,NULL,MarvinTorres,1967-02-18,Male,marvin12@adventure-works.com,2021-09-28
27886,222,Pantin,France,NULL,DeniseGonzalez,1971-09-21,Female,denise19@adventure-works.com,2021-11-06
27887,204,Paris,France,NULL,EugeneZhang,1966-03-07,Male,eugene4@adventure-works.com,2021-05-05
27888,192,Paris,France,NULL,TinaRodriguez,1965-12-12,Female,tina21@adventure-works.com,2021-12-17
27889,203,Paris,France,NULL,JodiXie,1965-11-19,Female,jodi3@adventure-works.com,2021-10-25
27890,237,Esher-Molesey,United Kingdom,NULL,KyleEvans,1966-02-07,Male,kyle30@adventure-works.com,2021-09-12
27891,243,Leeds,United Kingdom,NULL,CarlosHoward,1971-10-19,Male,carlos13@adventure-works.com,2021-09-13
27892,265,Peterborough,United Kingdom,NULL,IsabellaFoster,1966-04-10,Female,isabella26@adventure-works.com,2021-10-02
27893,190,Villeneuve-d'Ascq,France,NULL,ClintonJiménez,1965-05-20,Male,clinton2@adventure-works.com,2021-09-30
27894,243,Leeds,United Kingdom,NULL,GeraldSai,1965-02-02,Male,gerald35@adventure-works.com,2021-10-18
27895,220,Bobigny,France,NULL,ColinPal,1963-09-04,Male,colin35@adventure-works.com,2021-12-15
27896,267,Runcorn,United Kingdom,NULL,OrlandoTorres,1966-03-27,Male,orlando11@adventure-works.com,2021-10-27
27897,156,Braunschweig,Germany,NULL,RobinMunoz,1966-03-08,Female,robin4@adventure-works.com,2021-05-25
27898,208,Saint Germain en Laye,France,NULL,TrinityBell,1965-12-06,Female,trinity12@adventure-works.com,2021-12-13
27899,226,Cergy,France,NULL,MandyXu,1965-04-01,Female,mandy14@adventure-works.com,2021-12-09
27900,173,Poing,Germany,NULL,ToniPrasad,1970-06-16,Female,toni9@adventure-works.com,2021-05-18
27901,267,Runcorn,United Kingdom,NULL,MariahCooper,1965-02-15,Female,mariah33@adventure-works.com,2021-04-19
27902,147,Hamburg,Germany,NULL,CarolynAlonso,1965-01-01,Female,carolyn29@adventure-works.com,2021-07-30
27903,222,Pantin,France,NULL,JanelleSuri,1976-02-16,Female,janelle0@adventure-works.com,2021-03-28
27904,238,Gateshead,United Kingdom,NULL,AndreRana,1976-03-08,Male,andre11@adventure-works.com,2021-02-24
27905,271,Warrington,United Kingdom,NULL,MarioBlack,1976-03-11,Male,mario19@adventure-works.com,2021-06-18
27906,264,Oxon,United Kingdom,NULL,GilbertChen,1981-04-13,Male,gilbert1@adventure-works.com,2021-10-21
27907,237,Esher-Molesey,United Kingdom,NULL,MichaelTaylor,1981-04-13,Male,michael41@adventure-works.com,2021-10-24
27908,165,Berlin,Germany,NULL,AdrianaSanchez,1981-11-01,Female,adriana21@adventure-works.com,2021-05-28
27909,245,London,United Kingdom,NULL,MayraRandall,1981-11-09,Female,mayra11@adventure-works.com,2021-10-10
27910,35,Melbourne,Australia,NULL,ArturoZhou,1948-08-11,Male,arturo9@adventure-works.com,2021-02-13
27911,626,Lynnwood,United States,NULL,RobertMoore,1981-08-06,Male,robert66@adventure-works.com,2022-01-06
27912,634,Redmond,United States,NULL,CaitlinRamirez,1981-09-07,Female,caitlin5@adventure-works.com,2021-12-19
27913,300,Beverly Hills,United States,NULL,BrittneyZheng,1982-06-20,Female,brittney18@adventure-works.com,2021-08-11
27914,312,Coronado,United States,NULL,JasmineFoster,1980-02-07,Female,jasmine55@adventure-works.com,2021-04-12
27915,329,Imperial Beach,United States,NULL,JordanGreen,1985-04-21,Female,jordan43@adventure-works.com,2021-10-15
27916,385,Woodland Hills,United States,NULL,AaronCarter,1979-09-16,Male,aaron43@adventure-works.com,2021-12-22
27917,337,Long Beach,United States,NULL,AndreaSanders,1984-10-29,Female,andrea4@adventure-works.com,2019-02-18
27918,302,Burlingame,United States,NULL,SamanthaRoss,1983-08-16,Female,samantha29@adventure-works.com,2019-02-16
27919,618,Issaquah,United States,NULL,RyanLal,1978-04-19,Male,ryan33@adventure-works.com,2019-02-27
27920,385,Woodland Hills,United States,NULL,MaryHoward,1978-06-18,Female,mary39@adventure-works.com,2019-02-15
27921,49,Cliffside,Canada,NULL,SydneyLong,1958-10-08,Female,sydney32@adventure-works.com,2021-08-19
27922,611,Bremerton,United States,NULL,IsabellaKing,1964-06-10,Female,isabella50@adventure-works.com,2021-10-19
27923,178,Sulzbach Taunus,Germany,NULL,DouglasArun,1964-03-18,Male,douglas10@adventure-works.com,2021-10-23
27924,168,Kiel,Germany,NULL,JefferyHe,1962-11-22,Male,jeffery18@adventure-works.com,2021-03-29
27925,238,Gateshead,United Kingdom,NULL,AdamButler,1962-08-10,Male,adam12@adventure-works.com,2021-11-13
27926,208,Saint Germain en Laye,France,NULL,EduardoMitchell,1961-07-06,Male,eduardo35@adventure-works.com,2021-03-17
27927,232,Birmingham,United Kingdom,NULL,OmarZhao,1961-10-02,Male,omar10@adventure-works.com,2021-12-24
27928,258,Maidenhead,United Kingdom,Ms.,DianneSlattengren,1961-12-06,Female,dianne0@adventure-works.com,2021-08-27
27929,271,Warrington,United Kingdom,NULL,RossMadan,1961-12-26,Male,ross7@adventure-works.com,2021-03-23
27930,126,Berlin,Germany,NULL,ClarenceSharma,1961-04-22,Male,clarence24@adventure-works.com,2021-04-01
27931,138,Berlin,Germany,NULL,TabithaPatel,1961-01-14,Female,tabitha2@adventure-works.com,2021-11-22
27932,144,Essen,Germany,NULL,LeslieDiaz,1972-01-08,Female,leslie3@adventure-works.com,2021-08-09
27933,223,Saint-Denis,France,NULL,AmberEvans,1959-08-19,Female,amber0@adventure-works.com,2021-11-20
27934,211,Les Ulis,France,Ms.,LannaSlaven,1955-12-07,Female,lanna0@adventure-works.com,2021-12-13
27935,180,Colomiers,France,NULL,JohnnyChander,1950-10-21,Male,johnny17@adventure-works.com,2021-08-26
27936,185,Croix,France,NULL,BruceMartin,1951-01-04,Male,bruce22@adventure-works.com,2021-06-17
27937,147,Hamburg,Germany,NULL,KristineAlvarez,1950-11-19,Female,kristine6@adventure-works.com,2021-03-18
27938,254,London,United Kingdom,NULL,RickySerrano,1950-09-23,Male,ricky17@adventure-works.com,2021-07-12
27939,264,Oxon,United Kingdom,NULL,LawrenceNavarro,1951-06-19,Male,lawrence8@adventure-works.com,2021-04-10
27940,250,London,United Kingdom,NULL,RossSuarez,1952-04-26,Male,ross37@adventure-works.com,2021-05-11
27941,119,Grevenbroich,Germany,NULL,MargaretChen,1958-12-07,Female,margaret9@adventure-works.com,2021-06-24
27942,216,Courbevoie,France,NULL,MarvinDiaz,1965-06-18,Male,marvin3@adventure-works.com,2021-01-30
27943,121,Ingolstadt,Germany,NULL,SabrinaAlvarez,1960-04-17,Female,sabrina2@adventure-works.com,2021-04-19
27944,133,Kassel,Germany,NULL,DaltonBell,1960-06-08,Male,dalton85@adventure-works.com,2021-05-28
27945,250,London,United Kingdom,NULL,ChristineAndersen,1965-04-08,Female,christine8@adventure-works.com,2021-04-26
27946,272,Warrington,United Kingdom,NULL,KatieHolt,1959-10-31,Female,katie14@adventure-works.com,2021-11-19
27947,134,München,Germany,NULL,AlisonAndersen,1959-04-09,Female,alison13@adventure-works.com,2021-10-28
27948,150,München,Germany,Ms.,CathySloan,1964-07-22,Male,cathy0@adventure-works.com,2021-05-30
27949,279,York,United Kingdom,NULL,JasonRussell,1958-08-26,Male,jason17@adventure-works.com,2021-01-04
27950,184,Metz,France,NULL,ShannonSanz,1957-10-26,Male,shannon40@adventure-works.com,2021-11-06
27951,204,Paris,France,NULL,RoyTorres,1958-01-09,Male,roy31@adventure-works.com,2021-12-14
27952,144,Essen,Germany,NULL,RoyPerez,1957-12-19,Male,roy21@adventure-works.com,2021-06-27
27953,262,Oxford,United Kingdom,NULL,MarieGarcia,1963-05-11,Female,marie16@adventure-works.com,2021-02-12
27954,192,Paris,France,NULL,BrendaSaunders,1957-01-29,Female,brenda14@adventure-works.com,2021-08-21
27955,231,Billericay,United Kingdom,NULL,RamonWu,1962-05-24,Male,ramon6@adventure-works.com,2021-06-20
27956,258,Maidenhead,United Kingdom,NULL,TerrenceJai,1956-10-11,Male,terrence11@adventure-works.com,2021-02-21
27957,262,Oxford,United Kingdom,NULL,TabithaSuri,1956-08-19,Female,tabitha0@adventure-works.com,2021-03-31
27958,265,Peterborough,United Kingdom,NULL,MarcusClark,1968-02-16,Male,marcus20@adventure-works.com,2021-12-16
27959,158,Leipzig,Germany,NULL,ArmandoRamos,1961-09-08,Male,armando17@adventure-works.com,2021-08-01
27960,160,Paderborn,Germany,NULL,RandallAlonso,1956-05-21,Male,randall9@adventure-works.com,2021-04-20
27961,191,Boulogne-sur-Mer,France,NULL,AlejandroZheng,1954-11-21,Male,alejandro22@adventure-works.com,2021-03-23
27962,187,Lille,France,NULL,RebekahMartin,1955-05-05,Female,rebekah20@adventure-works.com,2021-07-30
27963,132,Hamburg,Germany,NULL,KendraDominguez,1960-08-22,Female,kendra12@adventure-works.com,2021-12-12
27964,243,Leeds,United Kingdom,NULL,AliciaShan,1954-11-11,Female,alicia8@adventure-works.com,2021-05-04
27965,260,Milton Keynes,United Kingdom,NULL,MeredithGomez,1960-05-09,Female,meredith23@adventure-works.com,2021-03-09
27966,211,Les Ulis,France,NULL,JennyChen,1953-08-12,Female,jenny4@adventure-works.com,2021-03-24
27967,278,York,United Kingdom,NULL,StefaniePatel,1953-06-23,Female,stefanie2@adventure-works.com,2021-04-18
27968,17,St. Leonards,Australia,NULL,RogerXu,1981-12-04,Male,roger32@adventure-works.com,2021-02-02
27969,20,Brisbane,Australia,NULL,BryantPatel,1982-03-28,Male,bryant3@adventure-works.com,2021-11-25
27970,11,North Ryde,Australia,NULL,WillieAndersen,1981-03-08,Male,willie32@adventure-works.com,2021-04-04
27971,4,Goulburn,Australia,NULL,JodiJai,1979-08-29,Female,jodi11@adventure-works.com,2021-10-30
27972,13,Port Macquarie,Australia,Mr.,LeonardSmith,1979-01-30,Male,leonard0@adventure-works.com,2021-11-23
27973,37,Seaford,Australia,NULL,RandallSerrano,1984-11-22,Male,randall18@adventure-works.com,2021-11-24
27974,23,Gold Coast,Australia,NULL,DustinShen,1978-11-19,Male,dustin2@adventure-works.com,2021-11-16
27975,4,Goulburn,Australia,NULL,JayGill,1977-11-08,Male,jay43@adventure-works.com,2021-09-11
27976,2,Coffs Harbour,Australia,NULL,DominiqueGonzalez,1977-10-24,Female,dominique16@adventure-works.com,2021-09-16
27977,6,Lavender Bay,Australia,NULL,JeromeAlonso,1977-10-21,Male,jerome6@adventure-works.com,2021-11-09
27978,9,Milsons Point,Australia,NULL,BarbaraLuo,1982-04-09,Female,barbara37@adventure-works.com,2021-02-04
27979,10,Newcastle,Australia,NULL,RamonZeng,1977-03-22,Male,ramon20@adventure-works.com,2021-08-02
27980,3,Darlinghurst,Australia,NULL,CrystalHu,1982-05-01,Female,crystal21@adventure-works.com,2021-05-16
27981,36,Melton,Australia,NULL,AimeeHu,1982-01-30,Female,aimee15@adventure-works.com,2021-01-31
27982,3,Darlinghurst,Australia,NULL,CesarPerez,1983-09-08,Male,cesar21@adventure-works.com,2021-11-02
27983,28,Cloverdale,Australia,NULL,RubenSaunders,1977-04-19,Male,ruben43@adventure-works.com,2021-10-31
27984,24,Hawthorne,Australia,NULL,RebekahRamos,1976-08-29,Female,rebekah37@adventure-works.com,2021-11-28
27985,7,Malabar,Australia,NULL,MicheleShen,1976-01-07,Female,michele2@adventure-works.com,2021-11-17
27986,6,Lavender Bay,Australia,NULL,HenryVance,1975-10-05,Male,henry6@adventure-works.com,2021-12-09
27987,34,Geelong,Australia,NULL,WyattJenkins,1975-12-17,Male,wyatt58@adventure-works.com,2021-12-04
27988,322,Fremont,United States,NULL,DylanRoss,1955-03-07,Male,dylan3@adventure-works.com,2021-10-19
27989,345,Newport Beach,United States,NULL,JosephThomas,1953-09-05,Male,joseph17@adventure-works.com,2022-01-07
27990,347,Novato,United States,NULL,KatherineThompson,1954-04-17,Female,katherine86@adventure-works.com,2021-08-14
27991,546,Oregon City,United States,NULL,NatalieRivera,1954-04-16,Female,natalie10@adventure-works.com,2021-09-15
27992,548,Salem,United States,NULL,DylanTaylor,1954-03-10,Male,dylan36@adventure-works.com,2021-11-19
27993,368,Santa Cruz,United States,NULL,HunterMiller,1952-08-13,Male,hunter65@adventure-works.com,2021-05-05
27994,536,Beaverton,United States,NULL,JodiRai,1943-01-01,Female,jodi18@adventure-works.com,2021-08-23
27995,299,Berkeley,United States,NULL,CarlosStewart,1942-10-06,Male,carlos29@adventure-works.com,2021-03-02
27996,339,Mill Valley,United States,NULL,AngelaAlexander,1942-11-18,Female,angela21@adventure-works.com,2021-02-09
27997,302,Burlingame,United States,NULL,LydiaMalhotra,1948-09-21,Female,lydia4@adventure-works.com,2021-11-01
27998,65,Shawnee,Canada,NULL,EthanLewis,1942-08-05,Male,ethan39@adventure-works.com,2021-09-10
27999,547,Portland,United States,NULL,NathanShan,1949-04-20,Male,nathan28@adventure-works.com,2021-11-10
28000,52,Langley,Canada,NULL,RebeccaRoberts,1943-10-01,Female,rebecca6@adventure-works.com,2021-09-07
28001,302,Burlingame,United States,NULL,SydneyRodriguez,1944-11-23,Female,sydney82@adventure-works.com,2021-10-13
28002,611,Bremerton,United States,NULL,ChristyKumar,1944-08-16,Female,christy25@adventure-works.com,2021-04-01
28003,626,Lynnwood,United States,NULL,JuliaSanchez,1945-05-18,Female,julia47@adventure-works.com,2021-02-20
28004,627,Marysville,United States,NULL,AndreaEdwards,1945-03-08,Female,andrea25@adventure-works.com,2021-04-15
28005,299,Berkeley,United States,NULL,AmberYoung,1946-02-19,Female,amber24@adventure-works.com,2021-03-27
28006,337,Long Beach,United States,NULL,SethTorres,1946-10-08,Male,seth78@adventure-works.com,2021-06-09
28007,300,Beverly Hills,United States,NULL,ClaytonYe,1947-04-03,Male,clayton8@adventure-works.com,2021-08-15
28008,548,Salem,United States,NULL,JadaBaker,1947-05-06,Female,jada26@adventure-works.com,2021-07-24
28009,331,La Jolla,United States,NULL,AriannaWashington,1959-01-07,Female,arianna11@adventure-works.com,2021-07-11
28010,546,Oregon City,United States,NULL,JustinLong,1947-08-11,Male,justin6@adventure-works.com,2021-08-11
28011,545,Milwaukie,United States,NULL,AndrewLan,1948-08-24,Male,andrew8@adventure-works.com,2021-04-24
28012,542,Lake Oswego,United States,NULL,IanStewart,1954-12-07,Male,ian88@adventure-works.com,2021-08-23
28013,60,Port Hammond,Canada,NULL,JamesMiller,1955-04-12,Male,james81@adventure-works.com,2019-08-13
28014,300,Beverly Hills,United States,NULL,RachelRobinson,1950-04-22,Female,rachel21@adventure-works.com,2019-02-04
28015,623,Kirkland,United States,NULL,ChristianChen,1958-05-15,Male,christian12@adventure-works.com,2021-05-27
28016,345,Newport Beach,United States,NULL,CodySanders,1951-05-21,Male,cody3@adventure-works.com,2021-10-10
28017,611,Bremerton,United States,NULL,ChristopherMartin,1950-12-22,Male,christopher15@adventure-works.com,2019-02-11
28018,355,Redwood City,United States,NULL,RachelFoster,1956-03-17,Female,rachel64@adventure-works.com,2019-01-30
28019,614,Edmonds,United States,NULL,MelissaRamirez,1951-11-30,Female,melissa29@adventure-works.com,2021-12-21
28020,616,Everett,United States,NULL,LucasGriffin,1957-05-23,Male,lucas68@adventure-works.com,2021-05-08
28021,60,Port Hammond,Canada,NULL,KatherineNelson,1952-03-14,Female,katherine57@adventure-works.com,2021-07-09
28022,315,Downey,United States,NULL,JasonLopez,1951-12-10,Male,jason48@adventure-works.com,2019-02-15
28023,539,Corvallis,United States,NULL,AndreaJames,1952-03-14,Female,andrea8@adventure-works.com,2022-01-03
28024,302,Burlingame,United States,NULL,MiguelPerry,1951-10-04,Male,miguel54@adventure-works.com,2022-01-17
28025,68,Vancouver,Canada,NULL,MyaRussell,1952-07-24,Female,mya20@adventure-works.com,2022-01-21
28026,352,Palo Alto,United States,NULL,PaigeRoss,1969-01-18,Female,paige4@adventure-works.com,2021-11-27
28027,69,Victoria,Canada,NULL,DestinyHughes,1953-05-05,Female,destiny59@adventure-works.com,2021-11-07
28028,627,Marysville,United States,NULL,ElijahAllen,1953-06-11,Male,elijah49@adventure-works.com,2021-04-08
28029,301,Burbank,United States,NULL,SethPrice,1953-05-25,Male,seth48@adventure-works.com,2021-08-24
28030,536,Beaverton,United States,NULL,JasonGonzalez,1958-10-01,Male,jason37@adventure-works.com,2019-02-10
28031,307,Chula Vista,United States,NULL,KariNavarro,1952-09-05,Female,kari30@adventure-works.com,2019-02-07
28032,325,Glendale,United States,NULL,GraceColeman,1953-05-09,Female,grace53@adventure-works.com,2021-02-21
28033,302,Burlingame,United States,NULL,GavinJenkins,1952-08-19,Male,gavin6@adventure-works.com,2021-10-30
28034,51,Langford,Canada,NULL,GabriellaStewart,1959-09-12,Female,gabriella24@adventure-works.com,2021-12-04
28035,56,Newton,Canada,NULL,GabriellaGreen,1954-02-07,Female,gabriella38@adventure-works.com,2021-04-29
28036,66,Sooke,Canada,NULL,JonathanGonzales,1953-12-03,Male,jonathan16@adventure-works.com,2019-08-03
28037,553,Woodburn,United States,NULL,JeremiahGonzales,1953-12-16,Male,jeremiah34@adventure-works.com,2021-12-14
